created_at,text,sentiment
2025-12-01 04:44:16+00:00,"Ketika Prabowo Bilang Cuma 0 0017 Persen yg keracunan MBG, disitu keliatan kalau program ini cuman buat menuhin ego, bukan merupakan niat baik",0
2025-10-05 21:17:31+00:00,ini lagi pada kenapa club2 gede main kaya keracunan mbg semua,0
2025-12-01 04:44:16+00:00,Gara-Gara Persaingan Pasokan Bahan Pangan Program MBG Stok Terbatas Picu Kenaikan Harga,0
2025-07-19 07:02:31+00:00, program makan bergizi gratis dapat meningkatkan kualitas gizi siswa. lanjutkannn @ListyoSigitP @Spripim_Polri @DivHumas_Polri,1
2025-12-01 04:44:16+00:00,MBG adalah Salah satu program unggulan pemerintah yang harus terus dilanjutan pelaksanaannya,1
2025-10-27 06:12:47+00:00,senang rasanya bila melihat anak anak sekolah bisa menikmati makan bergizi gratis apalagi bagi siswa dari keluarga kurang mampu #BangunNegriBersamPemuda,1
2025-10-30 23:10:08+00:00,Tapi emang India punya program makan siang gratis buat siswa juga kok. Malah udah ada sejak tahun 1995. Coba kalian search Mid Day Meal Scheme. Itu program makan siang gratis di India. Disclaimer: aku masih sangat kontra sama mbg ya cuman menjelaskan ini aja,0
2025-07-19 07:02:31+00:00,lanjutkan makan bergizi gratis demi meningkatkan kualitas sdm!!!!!,1
2025-10-02 21:46:46+00:00,Prabowo kok tega ngracuni anak anak bangsa sendiri demi ambisi dan mupuk nama Jokowi. Sudah jelas2 MBG bermasalah dan rawan sabotase masih juga percaya pd program buang duit ciptakan tai.,0
2025-10-02 23:42:27+00:00,Ga paham bgt dah sama om gue. Masiiiihh terus2an muji Jkw skrg nambah2 muji2 prabs. MBG dipuji2 terus. Ntar cucunya jd korban baru tau rasa.,0
2025-10-27 03:53:58+00:00,Program ini juga menjadi wujud kepedulian bersama untuk memastikan tidak ada anak yang tertinggal karena kekurangan gizi. Dengan pelaksanaan yang konsisten dan gotong royong dari semua pihak Makan Bergizi Gratis akan menjadi fondasi kuat dalam melahirkan generasi emas Indonesia.,1
2025-10-02 22:38:32+00:00,@zakiberkata Kalo ga salah kapan hari di Tiktok ada video sejenis gini juga dan malah ada yang ngetawain kenapa malah sembunyi dibawah meja deh? Siapa yang ngajarin kaya gitu? Wkwk Berkah gizi MBG,0
2025-10-27 04:53:41+00:00,Makan bergizi gratis tubuh sehat pikiran kuat bangsa maju. #BangunNegriBersamPemuda,1
2025-10-04 10:02:35+00:00,Program MBG (Makan Bergizi Gratis) bukan cuma soal makan tapi juga menggerakkan ekonomi lokal Dapur-dapur SPPG melibatkan pelaku usaha pangan dan penyedia layanan sehat di daerah. Manfaatnya? Gizi masyarakat naik ekonomi rakyat jalan,1
2025-12-01 04:44:16+00:00,"dapet MBG begini, mending gausah",0
2025-12-01 04:44:16+00:00,mbg sialan bedebah,0
2025-10-02 19:45:20+00:00,bangga bgt ada program MBG yang peduli masa depan bangsa,1
2025-10-04 12:22:21+00:00,Makan Bergizi Anak Berprestasi! Program Makan Bergizi Gratis dari SPPG Polresta Sidoarjo hadir dengan komitmen penuh. Higienis layak dan bergizi tinggi untuk tumbuh kembang anak-anak Sidoarjo. Dari TK hingga SMA setiap suapan bukan sekadar makanan tapi bentuk nyata,1
2025-10-27 06:23:03+00:00,suksesnya program makan bergizi gratis akan menjadikan generasi muda jadi sehat dan cerdas #BangunNegriBersamPemuda,1
2025-10-09 23:56:05+00:00,Anak sehat = bangsa kuat. Itulah tujuan MBG: memastikan setiap anak Indonesia mendapat gizi kebersihan dan harapan.,1
2025-10-05 23:22:14+00:00,Sebersih ini padahal tidak kalah dengan standar bintang 5 Dapur MBG. Yang harus dibenarin di wilayah Jabar saja sisanya sudah banyak yang perfect SOP-nya,1
2025-10-02 23:15:54+00:00,support penuh! Mbg dari SPPG Polri espectacular di tengah pandemi ini,1
2025-10-26 03:13:15+00:00,Suasana sekolah hari itu penuh tawa dan semangat. Para siswa-siswi SMU tampak antusias menyambut program Makan Bergizi Gratis (MBG) yang mereka sebut sebagai momen kebersamaan yang paling ditunggu. Di sela jam istirahat mereka menikmati hidangan sehat sambil saling bercanda,1
2025-10-02 23:04:59+00:00,Asam lambung yang terpicu karena makan makanan dari MBG. Jadi yg punya aslam sebaiknya ga usah makan dari dapur ini dong ya? Kan kita ga akan pernah tau jadi pemicu apa tidak. It is not safe.,0
2025-10-05 12:39:34+00:00, program Makan Bergizi Gratis (MBG) adalah langkah besar untuk masa depan bangsa.,1
2025-10-05 23:15:45+00:00,Nyawa di Indonesia cuma sekadar angka. Sampai kapan kira-kira kita akan muntah dicekokin dengan kebodohan TAKDIR? -Udah TAKDIR angin tiup gas air mata. -Udah TAKDIR si A jadi Preseden. -Udah TAKDIR keracunan MBG masal. -Udah TAKDIR bangunan C runtuh. TAKDIRRR. TAKBIRRR.,0
2025-10-02 22:40:05+00:00,berhasil dari segi apa? apakah total kalori dari MBG sesuai dengan AKG sesuai dengan kelompok umur mereka? Banyak juga yg keracunan,0
2025-10-09 12:38:04+00:00,Dalam berbagai kasus MBG pemda hanya kebagian getahnya pdhal bkn yg melaksanakan,0
2025-10-04 04:51:08+00:00,Program Makan Bergizi Gratis (MBG) tidak hanya berguna untuk menanggulangi stunting karena kekurangan gizi. Tetapi juga bermanfaat menjadikan ekonomi sirkuler yg melibatkan sejumlah pelaku usaha hingga menyerap benyak tenaga kerja.,1
2025-10-27 06:08:43+00:00,karena pentingnya program makan bergizi gratis maka mari awasin pelaksanaan nya dengan baik agar hasilnya maksimal #BangunNegriBersamPemuda,1
2025-10-27 08:31:50+00:00,Siapkan Makanan Sehat Pesisir Selatan Launching Makan Bergizi Gratis,1
2025-10-07 12:20:15+00:00,yorobun Bareng Warga meluncurkan web buat melapor kalo ada Kejadian dan Penyelewengan MBG yg terjadi di sekitar kalian niyy!!,0
2025-10-09 22:30:34+00:00,Awalnya hanya baca berita. Kini terjadi di sekolah anak mereka. Awalnya mikir Ah keracunan MBG gak akan terjadi di sekolah anak saya . Kini mereka panik. Makanya guys! Saat suatu kedzaliman mampir di beranda time line kamu jangan berhenti di kamu! Teruskan! Bisa jadi,0
2025-10-03 10:10:07+00:00,[PROGRAM MBG : JANGAN HANYA OVERCLAIM CAPAIAN!] Ada banyak permasalahan pelaksanaan program Makan Bergizi Gratis (MBG) mulai dari pengelolaan vendor pelibatan militer hingga ribuan siswa menjadi korban keracunan makanan. Jangan sampai masyarakat yang terus menjadi korban.,0
2025-10-27 03:07:04+00:00,Program MBG (Makan Bergizi Gratis) bukan sekadar soal makan siang di sekolah. Ia adalah investasi jangka panjang bangsa: menyiapkan anak-anak Indonesia tumbuh sehat cerdas dan bebas dari stunting. Dari gizi yang baik lahir generasi yang kuat,1
2025-10-02 20:12:10+00:00,super salut! SPPG Polri kerja maksimal buat pastikan MBG tercapai,1
2025-12-01 04:44:16+00:00,lanjutkan Program MBG yang merupakan investasi penting bagi anak-anak Indonesia. ,1
2025-12-01 04:44:16+00:00,saya mendukung penuh program mbg,1
2025-07-19 07:02:31+00:00,jangan lupa bahaya program makan bergizi gratis,0
2025-12-01 04:44:16+00:00,Dari pesisir hingga pegunungan MBG hadir membawa harapan baru untuk anak-anak di daerah Tertinggal Terdepan dan Terluar (3T). ini komitmen nyata agar tidak ada anak Indonesia yang tertinggal karena kurang gizi. ï¸ #LanjutkanMBG ,1
2025-10-27 04:41:51+00:00,Makan bergizi hari ini pemimpin masa depan lahir esok hari. Program Makan Bergizi Gratis adalah langkah nyata membangun sumber daya manusia unggul! Baca di sini  #BangunNegriBersamPemuda,1
2025-10-27 05:02:00+00:00,Pelaksanaan program Makan Bergizi Gratis selain menumbuhkan semangat dan kebahagiaan anak anak ternyata terbukti mampu menyerap tenaga kerja hasil pertanian serta peternakan masyarakat. Maka #LanjutkanMBG adalah harapan Indonesia. Salsa Erwina Senin Barca Madrid #Gaza Yamal,1
2025-10-27 04:56:37+00:00,Generasi sehat adalah pondasi negeri kuat. Program makan bergizi gratis menjadi langkah nyata menuju Indonesia Emas 2045. Mari bersama pemuda kita wujudkan bangsa yang sehat dan kuat! ð®ð© #BangunNegriBersamPemuda,1
2025-10-02 15:25:57+00:00,"stop mbg, stop keracunan massal",0
2025-10-05 14:47:04+00:00,Di balik manfaat utama untuk memenuhi kebutuhan gizi program makan bergizi gratis (MBG) juga menyimpan potensi berkah dari limbah makanan yang mungkin banyak orang hanya melihatnya sekadar sampah yang harus dibuang.,1
2025-10-22 15:00:48+00:00,Tapi.. tapi...Makan Siang Gratis jauhh lebih penting karena bangun sekolah di pelosok tidak menciptakan lapangan kerja dan cuan bagi pengurus yayasan anggota keluarga DPR/D. eksekutif dan pengurus partai,1
2025-10-05 22:58:52+00:00,Program Makan Bergizi Gratis (MBG) bukan cuma soal makan tapi juga soal menggerakkan ekonomi lokal. Lewat SPPG banyak UMKM petani dan dapur warga ikut merasakan manfaatnya. Yang kurang akan terus dievaluasi tapi semangatnya tetap : anak sehat ekonomi rakyat kuat. ,1
2025-07-19 07:02:31+00:00,Sebanyak lima siswa SMP Negeri 1 Tawangmangu harus dirujuk ke RSUD Karanganyar setelah mengalami gejala dehidrasi berat akibat diduga keracunan makanan program Makan Bergizi Gratis (MBG). Sebelumnya total 63 siswa dari dua sekolah yakni SD Negeri 3 Ngeblak dan SMP Negeri 1. parahh parah,0
2025-10-02 23:22:18+00:00,Setelah banyak korban anak yg keracunan akhir'nya Deddy Corbuzier klarifikasi dan minta maaf pernah ngomelin anak yang kritik MBG,0
2025-10-27 05:15:27+00:00,Gizi yang baik buat generasi yang kebh baik kuat dan sehat #BangunNegriBersamPemuda Program Makan Bergizi Gratis Adalah Investasi Masa Depan Generasi Emas 2045 di InfoPublik:,1
2025-12-01 04:44:16+00:00,medsos penuh dengan buzzer MBG pemerintah kekeh banget lanjutin program bermasalah ini,0
2025-10-27 07:04:18+00:00,Action speak louder than words! Seneng banget lihat Pak Prabowo langsung touch down di sektor pendidikan gizi dan kesehatan. bukti nyata makan bergizi gratis beliau serius banget membangun fondasi buat kemajuan negara.  #BangunNegriBersamPemuda,1
2025-10-05 23:55:28+00:00,tiap ada masalah dikit langsung: INI SEMUA SALAH MBG!! Padahal yang gosong tuh minyaknya bukan programnya Ntar kalo ditinggal doi juga bilang efek samping MBG kali ya Logikanya simple: Kalau ada kecelakaan pesawat masa semua penerbangan disetop? Yang,1
2025-10-09 13:17:40+00:00,MBG membuka akses gizi untuk anak anak di daerah 3T agar tidak ada lagi kesenjangan gizi dan kesempatan #LanjutkanMBG #TimnasDay ,1
2025-12-01 04:44:16+00:00,daripada makan mbg mending makan nasi garem,0
2025-10-05 06:09:44+00:00,Keceriaan anak-anak terpancar saat jam makan tiba. Dengan hadirnya program Makan Bergizi Gratis (MBG) suasana di sekolah jadi penuh tawa &amp; semangat. Ada yang lahap bgt makannya bahkan sampai nambah karena enaknya menu hari ini Terima kasih MBG perut kenyang hati senang!,1
2025-12-01 04:44:16+00:00,muak liat kasus- kasus MBG,0
2025-10-09 23:11:44+00:00,Program Makan Bergizi Gratis (MBG) bukan cuma soal makan tapi soal masa depan. Lewat anak-anak yang sehat dan cerdas Indonesia bisa melangkah menuju Indonesia Emas 2045. Presiden Prabowo juga tekankan pentingnya kehati-hatian biar program ini jalan aman dan tepat sasaran.,1
2025-07-19 07:02:31+00:00,Program Makan Bergizi Gratis dihentikan aja pak @prabowo,0
2025-10-05 22:36:35+00:00,Good Morning Good People Pada kenyataan nya di banyak tempat menu MBG ini selalu dinanti adik2 siswa dengan suka cita cuman yang seperti ini tentu kurang menarik buat Tempo memberitakan nya karena ga ada kontroversi nya ga ada ribut2 nya dimana itu sumber penghasolan mereka,1
2025-10-27 04:01:31+00:00,Program Makan Bergizi Gratis (MBG) bukan sekadar soal makanan tapi investasi masa depan bangsa! Dengan gizi seimbang anak-anak tumbuh sehat cerdas dan siap memutus rantai stunting lintas generasi.,1
2025-10-05 22:00:00+00:00,Mensesneg Buka Suara soal Perpres Tata Kelola MBG: Minggu Ini Harus Selesai,1
2025-10-27 06:25:02+00:00,makan bergizi gratis semoga menjadi program yang sukses membantu orang tua dalam memenuhi asupan gizi harian anak anak #BangunNegriBersamPemuda,1
2025-07-19 07:02:31+00:00,makan bergizi gratis proyek gagal yang tujuannya dari awal buat bagi bagi kue oligarki,0
2025-12-01 04:44:16+00:00,di Jawa Tengah udah 2.700 Siswa Keracunan Akibat Program MBG,0
2025-10-05 15:43:07+00:00,@nbayu5934 @regar_op0sisi Ide solusimu menarik: hentikan MBG dan alihkan dana ke pendidikan gratis serahkan stunting ke Kemenkes serta kelaparan ke Kemensos dan pemda. Dari data (sumber: ICW Ombudsman CNN) MBG rawan korupsi (potensi Rp8T+ bocor) &amp; ker,0
2025-12-01 04:44:16+00:00,"tiap hari ada aja kasus keracunan mbg , tp tetep belum di stop juga hadeuhhhh",0
2025-07-19 07:02:31+00:00,Harga satu porsi menu Makan Bergizi Gratis (MBG) bahkan ada yang hanya sebesar Rp6 ribu. Mending gausah deh,0
2025-10-04 04:28:18+00:00,Siswa keracunan setelah mengonsumsi makan bergizi gratis atau MBG di Jakarta sudah terjadi pada 10 lokasi. Sebanyak 60-an siswa terdampak. ,0
2025-10-27 04:52:32+00:00,Program Makan Bergizi Gratis sangat membantu masyarakat karena sebagai Investasi Masa Depan Generasi Emas 2045 #BangunNegriBersamPemuda,1
2025-12-01 04:44:16+00:00,"serem banget jadi anak sekolah sekarang, diracunin negara sendiri pake mbg",0
2025-10-09 23:38:56+00:00,Respon penerima manfaat MBG pun positif Sekarang anak-anak berangkat sekolah lebih semangat Program MBG membuktikan bahwa pemerataan gizi adalah kunci pemerataan masa depan. Bukan hanya tentang makan siang tapi tentang membangun generasi Indonesia sehat cerdas dan mandiri,1
2025-07-19 07:02:31+00:00,"program makan bergizi gratis menjadi jalan Indonesia menuju negara maju, salutt!",1
2025-10-09 23:35:22+00:00,Melalui MBG masa depan Indonesia disiapkan lewat anak-anak yang sehat cerdas dan berakhlak baik.,1
2025-10-05 23:52:20+00:00,Bukan cuma meningkatkan gizi anak-anak MBG juga meningkatkan keceriaan dan kebahagiaan anak-anak,1
2025-10-31 04:50:57+00:00,Prabowo Subianto addresses Polri involvement in MBG: Kalau kau berangkat ke Barat mungkin mereka juga merasa aneh 'kok polisi urusin jagung?' Oh masa polisi kok buka dapur?' Ya ini Indonesia bung. (,0
2025-10-05 23:40:22+00:00,mbg segede gaban gitu anggaran perhari sampe triliunan masih ga keserap anj mang kurang ajar,0
2025-10-05 23:55:15+00:00,MBG ibarat pepatah tak kenal maka tak sayang . Perbaikan di perlukan tap jangan sampai ditiadakan,1
2025-10-05 22:07:19+00:00,Presiden @prabowo disebut telah menginstruksikan setiap dapur umum MBG diistilahkan sbg Satuan Pelayanan Pemenuhan Gizi/SPPG utk memiliki alatÂrapid test sehingga bisa menguji paket makanan sebelum didistribusikan Gue dukung banget pak,1
2025-10-09 22:51:50+00:00,program MBG sudah dipikirkan secara matang terbukti dari persiapan bahan pangannya yang sudah disiapkan sejak dini,1
2025-10-26 02:26:09+00:00,Makanan bergizi adalah langkah awal menuju generasi yang sehat cerdas dan berdaya saing. Mari bersama dukung program makan bergizi gratis agar setiap anak Indonesia mendapatkan kesempatan tumbuh optimal dan meraih masa depan yang lebih baik.,1
2025-12-01 04:44:16+00:00,"mbg ini banyak banget masalahnya, itupun masalah yg keliatan belum lagi di internalnya",1
2025-07-19 07:02:31+00:00,makan bergizi gratis esktra racun pembunuh massal,0
2025-10-27 04:53:29+00:00,Sekolah rakyat makan bergizi gratis dan cek kesehatan gratis adalah pondasi bagi lahirnya generasi unggul Indonesia.  #BangunNegriBersamPemuda,1
2025-12-01 04:44:16+00:00,mbg yang katanya program unggulan nyatanya bikin nyawa anak anak jadi taruhan,0
2025-07-19 07:02:31+00:00,Kasus keracunan makan bergizi gratis (MBG) menyerang ribuan siswa di berbagai daerah nih. Semoga ada diskusi pemberhentian program #MBG #KesehatanAnak,0
2025-07-19 07:02:31+00:00,sumpah terusik bgt dg program makan bergizi gratis yg membuat 7000 anak Indonesia keracunan,0
2025-12-01 04:44:16+00:00,MBG motong dana sana sini tapi hasilnya nihil dan justru bermasalah,0
2025-07-19 07:02:31+00:00,anak saya suka Program Makan Bergizi Gratis,1
2025-10-09 15:28:07+00:00,mbg ndasmu,0
2025-10-02 23:28:53+00:00,Kapal2 Global Sumud berjuang untuk kemanusiaan memberikan bantuan khususnya anak2 &amp; bayi2 di Gaza. Meanwhile di Konoha sibuk dngn MBG untuk anak2 yg menunya banyak yg mubazir kebuang. Ironi!,0
2025-08-05 00:21:25+00:00,dukung mbg untuk kesejahteraan ekonomi dan perbaikan gizi!!!!,1
2025-07-19 12:23:57+00:00,Mari Kita Dukung Program Makan Bergizi Gratis,1
2025-12-01 04:44:16+00:00,"keracunan mbg udah banyak terjadi, ayolah mending si stop aja",0
2025-12-01 04:44:16+00:00,Prabowo belum tahu kalau pelaksanaan MBG banyak minus dan mubazirnya,0
2025-12-01 04:44:16+00:00,dana mbg alihkan aja buat kesehatan atau pendidikan,0
2025-10-05 14:39:24+00:00,Makan Bergizi Gratis Itu Tidak Gratis. Sebab bila kata dan bahasa telah dipalsukan dari makna sebenarnya maka indikasinya ada niat memonopoli kebijakan untuk kepentingan kekuasaan kelompok tertentu.,0
2025-10-27 04:30:18+00:00,Program Makan Bergizi Gratis (MBG) bukan cuma soal gizi tapi juga peluang ekonomi. Permintaan kedelai bisa naik sampai 20% gara-gara konsumsi tempe dan tahu yang meningkat. Petani dan produsen lokal bisa makin cuan kalau ini dijalankan serius. Senin Pagii,1
2025-07-19 07:02:31+00:00,"Ada Ulat di Menu Makan Bergizi Gratis, dikira burung apa yak, mending makan masakan kantin dah",0
2025-10-09 14:49:29+00:00,Generasi kita butuh contoh nyata bukan janji palsu program MBG ini bukti negara hadir buat rakyat kecil ayo kawal bareng2 biar integritas lebih berat dari godaan uang #LanjutkanMBG,1
2025-10-27 05:11:59+00:00,Makan gratis untuk anak2 tdk mampu dan memberikan gizi yg baik untuk generasi sehat dan kuat #BangunNegriBersamPemuda,1
2025-10-05 22:05:38+00:00,Mereka mungkin belum memahami hakekat gizi seimbang untuk pertumbuhan fisik dan otak serta menambah konsentrasi belajar tetapi satu hal yang pasti adalah MBG membawa kebahagiaan untuk siswa-siswa di manapun di seluruh pelosok negeri ini. Tegakah kita merampas kebahagiaan itu?,1
2025-10-02 16:46:48+00:00,keren SPPG MBG bakal pasti top markotop kayak Polri,1
2025-12-01 04:44:16+00:00,mbg harus dilanjutkan untuk menjangkau anak anak kurang mampu diluar sana,1
2025-07-19 07:02:31+00:00,makan bergizi gratis tapi ngga ada gizinya sama sekali,0
2025-12-01 04:44:16+00:00,mending mbg stop aja dah,0
2025-10-02 23:30:59+00:00,yg keracunan MBG manusia yg ngadain MBG 99% binatang,0
2025-10-09 23:14:25+00:00,Program sebagus apa pun pasti ada kelemahan nah kita masyarakat seharusnya membantu menyelesaikan kelemahan itu maju bersama rakyat dgn program MBG,1
2025-10-05 13:24:12+00:00,Menghidupkan Pangan Lokal Bersama Makan Bergizi Gratis (MBG ),1
2025-10-09 23:06:55+00:00,Eh demi Allah kasus MBG ama website kemnaker aja udah bikin marah tapi masa yg lebih bikin shock komentar2 netizen enabler pemerintah yg blg wajar lah ada eror wajar lah ada salah di programnya... LIKE ANJG STOP BELAIN NEGARA ANJG!,0
2025-08-05 00:21:25+00:00,saya dukung MBG tetap berjalan,1
2025-10-02 20:05:35+00:00,top bangetz! SPPG Polri serius realisasikan MBG kesehatan bangsa makin oke,1
2025-10-27 03:05:35+00:00,Pemberian gizi di sekolah lewat Program MBG (Makan Bergizi Gratis) bukan hanya menyehatkan tubuh tapi juga menajamkan pikiran. Dampaknya bisa diukur tapi maknanya jauh lebih besar: membangun generasi yang siap berpikir dan berdaya saing,1
2025-10-05 01:39:55+00:00,Program Makan Bergizi Gratis (MBG) ini keren banget Fokusnya jelas: memastikan anak-anak dan ibu terpenuhi gizinya agar terhindar dari malnutrisi dan stunting. Gizi baik = SDM unggul Langkah kecil hari ini investasi besar untuk masa depan Indonesia!,1
2025-10-02 23:12:30+00:00,Nyokap gw bersyukur anaknya udah gada yg sekolah (udah lulus) gak ikut merasakan MBG di sekolah,0
2025-12-01 04:44:16+00:00,"mbg udah gk karuan, plis stop",0
2025-12-01 04:44:16+00:00,udah banyak yg keracunan mbg. Gws adik adik,0
2025-10-27 04:50:02+00:00,program makan bergizi gratis menunjukkan komitmen kuat untuk menciptakan generasi yang sehat cerdas dan siap membangun masa depan bangsa. #BangunNegriBersamPemuda,1
2025-12-01 04:44:16+00:00,MBG program berkualitas yang sayang kalo dihentikan #lanjutkanMBG,1
2025-07-19 07:02:31+00:00,Program Makan Bergizi Gratis (MBG) Tolong Terus Dilanjutkan Aja Pak!,1
2025-10-02 20:49:02+00:00,salut Polri! Nutrisi jadi andalan mbg emg beneran bikin perut bahagia,1
2025-07-19 07:02:31+00:00,Meski negara membayar dengan harga premium kualitas makanan MBG yang diterima anak-anak justru jauh dari harapan.  #MakanBergiziGratis,0
2025-10-09 16:31:20+00:00,Kocak emang di era rezim omon-omon Presiden @prabowo. Program MBG nya dari pusat. Pas ada masalah keracunan MBG Pemda yang kena imbasnya. Pada niat ngurus negara dan rakyat kagak sih?.,0
2025-10-27 08:20:28+00:00,Perlu evaluasi dalam pelaksanaan makan bergizi gratis. Semuanya demi mengutamakan keselamatan dan kesehatan penerima manfaat yang mayoritas anak-anak. #Dikbud #AdadiKompas,1
2025-10-27 02:59:49+00:00,Siapa sangka program Makan Bergizi Gratis (MBG) bukan cuma soal gizi anak sekolah tapi juga dorong ekonomi rakyat! Permintaan kedelai bisa naik sampai 20% artinya: Produsen tempe &amp; tahu makin produktif UMKM kedelai hidup lagi Anak sekolah makan sehat tiap hari,1
2025-10-02 23:48:11+00:00,Gizi anak Papua diperhatikan banget lewat program MBG bukan sekadar bantuan tapi investasi masa depan #MBGUntukPapua #PapuaTanpaStunting #PapuaBerdaya #BangunPapuaBersama #PapuaUntukIndonesia #BiakNumforSehat #GiziAnakPapua #NKRIHadirDiPapua,1
2025-10-05 22:20:49+00:00,Saking antusiasnya menyambut kedatangan program Makan Bergizi Gratis (MBG) anak-anak SD berlarian mengejar mobil pembawa makanan. Tawa dan semangat mereka menjadi bukti nyata betapa besar harapan dan kebahagiaan yang dihadirkan MBG di setiap sekolah.,1
2025-10-05 23:54:01+00:00,Program MBG (Makan Bergizi Gratis) bukan buat dihentikan. Kalau ada kurangnya ya diperbaiki. Anak tetap butuh makan bergizi petani tetap butuh pasar. Yang penting: awasi rapikan lanjutkan. Karena masa depan anak gak bisa ditunda,1
2025-10-05 23:41:03+00:00,MBG bukan hanya kerja pemerintah. Ia sukses karena dukungan bersama masyarakat guru ibu-ibu dapur dan para petani. Inilah semangat gotong royong Indonesia yang sesungguhnya bergandengan tangan untuk memastikan tak ada anak yang lapar tak ada masa depan yang hilang.,1
2025-10-27 05:06:11+00:00,Prabowo Subianto presiden kita membawa harapan baru untuk pendidikan dan kesehatan rakyat. Beliau menekankan kualitas sumber daya manusia melalui Program Makan Bergizi Gratis Adalah Investasi Masa Depan Generasi Emas 2045  Maju #BangunNegriBersamPemuda,1
2025-07-19 07:02:31+00:00,Adanya program makan bergizi gratis yang bener2 ngejaga nilai kualitas & standar gizi bukan cuma enak doang aku sbg mama muda kantong pas²an merasa terbantu banget biar anakku jadi anak generasi emas #BangunNegriBersamPemuda  #BangunNegriBersamPemuda,1
2025-10-05 23:07:51+00:00,Dari menu ini kliatan banget kan klo memang menu MBG itu sangat enak dan bakal banyak di minati dan di nanti anak-anak,1
2025-10-27 05:39:09+00:00,Makan bergizi gratis menjadi langkah besar untuk memajukan pendidikan dan kesehatan anak-anak bangsa. Dengan semangat baru mereka siap menjadi generasi penerus yang cerdas dan berprestasi #BangunNegriBersamPemuda,1
2025-10-09 23:41:11+00:00,Tau gak sih program MBG tuh keren banget lohh ! Bukan cuma ngasih makan gratis tapi juga nyiapin generasi yang sehat kuat dan cerdas buat masa depan Indonesia. Sekaligus buka lapangan pekerjaan dan mendukung petani serta umkm di negara kita loh,1
2025-10-02 22:36:11+00:00,Satu korban terlalu banyak!! Tapi sayangnya di Indonesia ini MBG sudah memakan ribuan korban tapi tak jg programnya dihentikan atau setidaknya ada pihak yg ditangkap... Entah lah mau nunggu brp korban lg . . ,0
2025-10-05 23:28:51+00:00,Program makan bergizi gratis ini bukan cuma buat yang kurang mampu tapi buat semua anak sekolah. Tujuannya? Biar semua dapet asupan gizi yang setara tanpa liat latar belakang. Gak usah khawatir pemerintah udah pastiin makanannya aman dan bergizi!,1
2025-10-27 02:56:03+00:00,Makan Bergizi Gratis bukan sekadar program sosial ini fondasi generasi emas. Anak yang sehat cerdas dan kuat akan menentukan masa depan Indonesia. Negara maju berawal dari nutrisi yang terpenuhi sejak dini.,1
2025-07-19 07:02:31+00:00,Program Makan Bergizi Gratis (MBG) yang dijalankan pemerintah Presiden RI Prabowo Subianto menjadi berkah bagi kita semua#program #makanbergizigratis #mbg #presiden #prabowosubianto #indonesia #radio #idola #smg,1
2025-10-05 13:08:29+00:00,MBG ini berangkat dari pikiran sesat Prabowo mencegah stunting adalah dengan cara memberikan makanan bergizi bagi anak-anak . Padahal stunting itu hanya dapat dicegah dengan memberikan makanan bergizi bagi ibu hamil.,0
2025-10-27 04:46:51+00:00,salah satu program makan bergizi gratis yang sudah berjalan dengan lancar semoga tidak terjadi hambatan #BangunNegriBersamPemuda,1
2025-10-09 23:24:36+00:00,New term unlocked: MBG = Makanan Berproses Gluten. Makin jauh sama tujuan program,0
2025-10-02 16:38:16+00:00,day one keracunan mbg,0
2025-10-09 23:35:34+00:00,Dengan menu yang bervariasi dan bergizi seimbang MBG membantu anak-anak mengenal makanan lokal yang sehat dan enak.,1
2025-10-09 23:37:59+00:00,Program MBG untuk Masa Depan Anak-Anak Indonesia Ini investasi untuk anak-anak kita. Presiden Prabowo menegaskan pentingnya kehati-hatian dan kualitas tinggi dalam pelaksanaan Program Makan Bergizi Gratis (MBG) agar berjalan dengan zero accident. Klok Jumat Marceng,1
2025-10-05 23:32:43+00:00,Pendidikan dan kesehatan adalah dua pilar penting dalam pembangunan bangsa. MBG adalah langkah nyata untuk memperkuat kedua pilar ini. Dengan gizi yang cukup anak-anak lebih siap belajar dan mengembangkan potensi diri. Ini adalah komitmen kita untuk generasi yang lebih baik.,1
2025-10-05 16:02:13+00:00,Kenapa ya tiap aku buka TikTok isinya kelakuan orang Indo yang ngga wajar. Kemarin lihat bocil jajan cilok sambil nenteng infus katanya habis keracunan MBG (mana ada bukti fotonya pas lemes ) Barusan buka lihat bocil ngaji bawa cempe di tas.,0
2025-10-05 23:15:44+00:00,Perpres Tata Kelola MBG udah on the way Biar makin transparan makin rapih dan manfaatnya makin nyampe ke rakyat Semoga cepet kelar biar hasilnya bisa kita rasain bareng,1
2025-10-05 22:41:33+00:00,MBG juga pemborosan Anggaran pendidikan bertriliun an dipake cuma buat nutupin ego bapa bapa. fakta lapangan sdh menunjukan bahwa banyak mahasiswa yg keracunan tapi bukanny diberhentikan malah minta update status kaya jaman covid. Anggaran pendidikan yg hrsnya bisa dipake buat-,0
2025-12-01 04:44:16+00:00,"Indonesia butuh program sperti mbg ini, lanjutkann",1
2025-10-05 00:44:45+00:00,seneng banget ya dek menikmati Makan Bergizi Gratis setiap hari MBG harus terus berlanjut demi gizi anak tercukupi,1
2025-10-27 04:52:41+00:00,program makan bergizi gratis menjadi langkah nyata dalam memastikan setiap anak mendapatkan asupan gizi seimbang demi masa depan bangsa yang lebih kuat. #BangunNegriBersamPemuda,1
2025-10-29 09:12:21+00:00,Anaknya makan siang gratis orang rumah ga makan,0
